experiment,unit,unit_number,id_1,id_2,id_3,time,date,salinity,pHat25,fileName,unit_ID,alk,insituTemp,pH,dateString,treatName,treatpH,treatTemp,treatOther,dic
Krill,MOATS,7,Day/Night Transition,NA,NA,0.458333333,10/8/19,30.25,7.555384021,specPH.2019.10.18_Krill.xlsx,MOATS_7,2045.44225,NA,NA,10/8/19,Current,NA,NA,,1988.674056
Krill,MOATS,7,Day/Night Transition,NA,NA,0.458333333,10/8/19,30.25,7.561097491,specPH.2019.10.18_Krill.xlsx,MOATS_7,2045.44225,NA,NA,10/8/19,Current,NA,NA,,1986.965047
Krill,MOATS,8,Day/Night Transition,NA,NA,0.458333333,10/8/19,30.25,7.417497486,specPH.2019.10.18_Krill.xlsx,MOATS_8,2045.44225,NA,NA,10/8/19,AllChange,NA,NA,,2028.723022
Krill,MOATS,8,Day/Night Transition,NA,NA,0.458333333,10/8/19,30.25,7.398037383,specPH.2019.10.18_Krill.xlsx,MOATS_8,2045.44225,NA,NA,10/8/19,AllChange,NA,NA,,2034.289462
Krill,MOATS,10,Day/Night Transition,NA,NA,0.458333333,10/8/19,30.25,7.583291229,specPH.2019.10.18_Krill.xlsx,MOATS_10,2045.44225,NA,NA,10/8/19,Current,NA,NA,,1980.269387
Krill,MOATS,12,Day/Night Transition,NA,NA,0.458333333,10/8/19,30.25,7.505056112,specPH.2019.10.18_Krill.xlsx,MOATS_12,2045.44225,NA,NA,10/8/19,Current,NA,NA,,2003.509753
Krill,MOATS,12,Day/Night Transition,NA,NA,0.458333333,10/8/19,30.25,7.503916821,specPH.2019.10.18_Krill.xlsx,MOATS_12,2045.44225,NA,NA,10/8/19,Current,NA,NA,,2003.841696
Krill,MOATS,13,Day/Night Transition,NA,NA,0.458333333,10/8/19,30.25,7.454139104,specPH.2019.10.18_Krill.xlsx,MOATS_13,2045.44225,NA,NA,10/8/19,AllChange,NA,NA,,2018.226553
Krill,MOATS,13,Day/Night Transition,NA,NA,0.458333333,10/8/19,30.25,7.375452428,specPH.2019.10.18_Krill.xlsx,MOATS_13,2045.44225,NA,NA,10/8/19,AllChange,NA,NA,,2040.758346
Krill,MOATS,1,Day,NA,NA,0.375694444,10/23/19,30.25,7.427045196,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_1,2045.44225,13,7.581587489,10/23/19,HighTemperature,7.64,13,,2025.991448
Krill,MOATS,1,Day,NA,NA,0.376388889,10/23/19,30.25,7.437626579,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_1,2045.44225,13,7.593014187,10/23/19,HighTemperature,7.64,13,,2022.961994
Krill,MOATS,2,Day,NA,NA,0.377777778,10/23/19,30.25,7.373965827,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_2,2045.44225,13,7.524199909,10/23/19,AllChange,7.5,13,,2041.184802
Krill,MOATS,2,Day,NA,NA,0.378472222,10/23/19,30.25,7.380163645,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_2,2045.44225,13,7.530904298,10/23/19,AllChange,7.5,13,,2039.407505
Krill,MOATS,3,Day,NA,NA,0.379861111,10/23/19,30.25,7.484591767,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_3,2045.44225,11,7.671628143,10/23/19,Current,7.64,11,,2009.451385
Krill,MOATS,3,Day,NA,NA,0.380555556,10/23/19,30.25,7.504402757,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_3,2045.44225,11,7.693143471,10/23/19,Current,7.64,11,,2003.700132
Krill,MOATS,4,Day,NA,NA,0.381944444,10/23/19,30.25,7.537233114,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_4,2045.44225,11,7.728693183,10/23/19,Ambient,7.9,11,,1994.067156
Krill,MOATS,4,Day,NA,NA,0.382638889,10/23/19,30.25,7.529285465,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_4,2045.44225,11,7.720100041,10/23/19,Ambient,7.9,11,,1996.412529
Krill,MOATS,5,Day,NA,NA,0.384027778,10/23/19,30.25,7.562717412,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_5,2045.44225,11,7.756188392,10/23/19,Ambient,7.9,11,,1986.479448
Krill,MOATS,5,Day,NA,NA,0.384722222,10/23/19,30.25,7.555384021,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_5,2045.44225,11,7.748285755,10/23/19,Ambient,7.9,11,,1988.674056
Krill,MOATS,6,Day,NA,NA,0.386111111,10/23/19,30.25,7.400488174,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_6,2045.44225,13,7.552885514,10/23/19,HighTemperature,7.64,13,,2033.588273
Krill,MOATS,6,Day,NA,NA,0.386805556,10/23/19,30.25,7.350801783,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_6,2045.44225,13,7.499141775,10/23/19,HighTemperature,7.64,13,,2047.846114
Krill,MOATS,7,Day,NA,NA,0.389583333,10/23/19,30.25,7.537233114,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_7,2045.44225,11,7.728693183,10/23/19,Current,7.64,11,,1994.067156
Krill,MOATS,7,Day,NA,NA,0.390277778,10/23/19,30.25,7.492931549,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_7,2045.44225,11,7.680690796,10/23/19,Current,7.64,11,,2007.03512
Krill,MOATS,8,Day,NA,NA,0.390972222,10/23/19,30.25,7.344441792,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_8,2045.44225,13,7.49226249,10/23/19,AllChange,7.5,13,,2049.681711
Krill,MOATS,8,Day,NA,NA,0.391666667,10/23/19,30.25,7.34199157,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_8,2045.44225,13,7.489612395,10/23/19,AllChange,7.5,13,,2050.389802
Krill,MOATS,10,Day,NA,NA,0.39375,10/23/19,30.25,7.51490926,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_10,2045.44225,11,7.704535149,10/23/19,Current,7.64,11,,2000.632591
Krill,MOATS,10,Day,NA,NA,0.394444444,10/23/19,30.25,7.49253096,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_10,2045.44225,11,7.680255661,10/23/19,Current,7.64,11,,2007.151335
Krill,MOATS,12,Day,NA,NA,0.395833333,10/23/19,30.25,7.388678038,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_12,2045.44225,11,7.566982118,10/23/19,Current,7.64,11,,2036.968327
Krill,MOATS,12,Day,NA,NA,0.396527778,10/23/19,30.25,7.419113715,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_12,2045.44225,11,7.600251578,10/23/19,Current,7.64,11,,2028.260703
Krill,MOATS,13,Day/Night Transition,NA,NA,0.438194444,10/24/19,30.25,7.302928811,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_13,2045.44225,NA,NA,10/24/19,AllChange,NA,NA,,2061.764892
Krill,MOATS,14,NA,NA,NA,0.479861111,10/25/19,30.25,7.304139667,specPH.2019.10.23_daybefore10(1).xlsx,MOATS_14,2045.44225,NA,NA,10/25/19,,NA,NA,,2061.40943
Krill,MOATS,1,Night,NA,IA & EZ,0.625,10/21/19,30.25,7.500609981,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_1,2045.44225,14,7.646945932,10/21/19,HighTemperature,7.73,14,,2004.804355
Krill,MOATS,1,Night,NA,IA & EZ,0.625694444,10/8/19,30.25,7.512680088,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_1,2045.44225,14,7.659840048,10/8/19,HighTemperature,7.73,14,,2001.284544
Krill,MOATS,2,Night,NA,IA & EZ,0.626388889,10/8/19,30.25,7.462421872,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_2,2045.44225,14,7.606066531,10/8/19,AllChange,7.57,14,,2015.846121
Krill,MOATS,2,Night,NA,IA & EZ,0.627083333,10/8/19,30.25,7.454349634,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_2,2045.44225,14,7.597411014,10/8/19,AllChange,7.57,14,,2018.166095
Krill,MOATS,3,Night,NA,IA & EZ,0.627777778,10/8/19,30.25,7.578841631,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_3,2045.44225,12,7.75900381,10/8/19,Current,7.73,12,,1981.619414
Krill,MOATS,3,Night,NA,IA & EZ,0.628472222,10/8/19,30.25,7.567937937,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_3,2045.44225,12,7.747327902,10/8/19,Current,7.73,12,,1984.911269
Krill,MOATS,4,Night,NA,IA & EZ,0.629166667,10/8/19,30.25,7.591447496,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_4,2045.44225,12,7.772481819,10/8/19,Ambient,7.9,12,,1977.784241
Krill,MOATS,4,Night,NA,IA & EZ,0.629861111,10/8/19,30.25,7.56070565,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_4,2045.44225,12,7.739574439,10/8/19,Ambient,7.9,12,,1987.082438
Krill,MOATS,5,Night,NA,IA & EZ,0.630555556,10/8/19,30.25,7.56070565,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_5,2045.44225,12,7.739574439,10/8/19,Ambient,7.9,12,,1987.082438
Krill,MOATS,5,Night,NA,IA & EZ,0.63125,10/8/19,30.25,7.585455018,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_5,2045.44225,12,7.766077529,10/8/19,Ambient,7.9,12,,1979.611439
Krill,MOATS,6,Night,NA,IA & EZ,0.631944444,10/8/19,30.25,7.522230028,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_6,2045.44225,14,7.670031879,10/8/19,HighTemperature,7.73,14,,1998.487072
Krill,MOATS,6,Night,NA,IA & EZ,0.632638889,10/8/19,30.25,7.518980808,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_6,2045.44225,14,7.666565292,10/8/19,HighTemperature,7.73,14,,1999.440189
Krill,MOATS,7,Night,NA,IA & EZ,0.649305556,10/8/19,30.25,7.617660474,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_7,2045.44225,12,7.800436164,10/8/19,Current,7.73,12,,1969.698969
Krill,MOATS,7,Night,NA,IA & EZ,0.65,10/8/19,30.25,7.595073075,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_7,2045.44225,12,7.77635409,10/8/19,Current,7.73,12,,1976.675067
Krill,MOATS,8,Night,NA,IA & EZ,0.650694444,10/8/19,30.25,7.464406965,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_8,2045.44225,14,7.608194364,10/8/19,AllChange,7.57,14,,2015.274996
Krill,MOATS,8,Night,NA,IA & EZ,0.651388889,10/8/19,30.25,7.427261458,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_8,2045.44225,14,7.568336068,10/8/19,AllChange,7.57,14,,2025.92956
Krill,MOATS,10,Night,NA,IA & EZ,0.652083333,10/8/19,30.25,7.572323153,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_10,2045.44225,12,7.752025654,10/8/19,Current,7.73,12,,1983.590098
Krill,MOATS,10,Night,NA,IA & EZ,0.652777778,10/8/19,30.25,7.596787162,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_10,2045.44225,12,7.778184158,10/8/19,Current,7.73,12,,1976.149692
Krill,MOATS,12,Night,NA,IA & EZ,0.653472222,10/8/19,30.25,7.532680203,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_12,2045.44225,12,7.709464016,10/8/19,Current,7.73,12,,1995.411864
Krill,MOATS,12,Night,NA,IA & EZ,0.654166667,10/8/19,30.25,7.504598108,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_12,2045.44225,12,7.679194724,10/8/19,Current,7.73,12,,2003.643215
Krill,MOATS,13,Night,NA,IA & EZ,0.654861111,10/8/19,30.25,7.420837158,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_13,2045.44225,14,7.561434942,10/8/19,AllChange,7.57,14,,2027.767688
Krill,MOATS,14,NA,NA,IA & EZ,0.696527778,10/9/19,30.25,7.492876981,specPH.2019.10.21_nightafter12(1).xlsx,MOATS_14,2045.44225,NA,NA,10/9/19,,NA,NA,,2007.050952
Krill,MOATS,6,Day,NA,Fasting,0.395833333,11/1/19,30.25,7.430947221,specPH.2019.11.01_daybefore10.xlsx,MOATS_6,2045.44225,13,7.585801957,11/1/19,HighTemperature,7.64,13,,2024.874633
Krill,MOATS,6,Day,NA,Fasting,0.395833333,11/1/19,30.25,7.435114971,specPH.2019.11.01_daybefore10.xlsx,MOATS_6,2045.44225,13,7.590302507,11/1/19,HighTemperature,7.64,13,,2023.681347
Krill,MOATS,7,Day,NA,Fasting,0.395833333,11/1/19,30.25,7.543293854,specPH.2019.11.01_daybefore10.xlsx,MOATS_7,2045.44225,11,7.735240406,11/1/19,Current,7.64,11,,1992.27223
Krill,MOATS,7,Day,NA,Fasting,0.395833333,11/1/19,30.25,7.351530001,specPH.2019.11.01_daybefore10.xlsx,MOATS_7,2045.44225,11,7.526348974,11/1/19,Current,7.64,11,,2047.636147
Krill,MOATS,8,Day,NA,Fasting,0.395833333,11/1/19,30.25,7.334306078,specPH.2019.11.01_daybefore10.xlsx,MOATS_8,2045.44225,13,7.48130083,11/1/19,AllChange,7.5,13,,2052.614431
Krill,MOATS,8,Day,NA,Fasting,0.395833333,11/1/19,30.25,7.307724325,specPH.2019.11.01_daybefore10.xlsx,MOATS_8,2045.44225,13,7.452568534,11/1/19,AllChange,7.5,13,,2060.358317
Krill,MOATS,10,Day,NA,Fasting,0.395833333,11/1/19,30.25,7.504598108,specPH.2019.11.01_daybefore10.xlsx,MOATS_10,2045.44225,11,7.693355402,11/1/19,Current,7.64,11,,2003.643215
Krill,MOATS,10,Day,NA,Fasting,0.395833333,11/1/19,30.25,7.45169,specPH.2019.11.01_daybefore10.xlsx,MOATS_10,2045.44225,11,7.635806154,11/1/19,Current,7.64,11,,2018.929685
Krill,MOATS,11,Day,NA,Fasting,0.395833333,11/1/19,30.25,7.548166862,specPH.2019.11.01_daybefore10.xlsx,MOATS_11,2045.44225,13,7.711837249,11/1/19,HighTemperature,7.64,13,,1990.824859
Krill,MOATS,13,Day,NA,Fasting,0.395833333,11/1/19,30.25,7.642611339,specPH.2019.11.01_daybefore10.xlsx,MOATS_13,2045.44225,13,7.812241215,11/1/19,AllChange,7.5,13,,1961.849925
Krill,MOATS,11,Day,NA,Fasting,0.395833333,11/1/19,30.25,7.512083861,specPH.2019.11.01_daybefore10.xlsx,MOATS_11,2045.44225,13,7.673183386,11/1/19,HighTemperature,7.64,13,,2001.458816
Krill,MOATS,4,Day,NA,Fasting,0.395833333,11/1/19,30.25,7.389369035,specPH.2019.11.01_daybefore10.xlsx,MOATS_4,2045.44225,11,7.567737797,11/1/19,Ambient,7.9,11,,2036.770475
Krill,MOATS,13,Day,NA,Fasting,0.395833333,11/1/19,30.25,7.615100192,specPH.2019.11.01_daybefore10.xlsx,MOATS_13,2045.44225,13,7.783115255,11/1/19,AllChange,7.5,13,,1970.495639
Krill,MOATS,5,Day,NA,Fasting,0.395833333,11/1/19,30.25,7.523285487,specPH.2019.11.01_daybefore10.xlsx,MOATS_5,2045.44225,11,7.713607205,11/1/19,Ambient,7.9,11,,1998.177164
Krill,MOATS,5,Day,NA,Fasting,0.395833333,11/1/19,30.25,7.52878836,specPH.2019.11.01_daybefore10.xlsx,MOATS_5,2045.44225,11,7.719562283,11/1/19,Ambient,7.9,11,,1996.558922
Krill,MOATS,12,Day,NA,Fasting,0.395833333,11/1/19,30.25,7.573301102,specPH.2019.11.01_daybefore10.xlsx,MOATS_12,2045.44225,11,7.767579844,11/1/19,Current,7.64,11,,1983.294966
Krill,MOATS,3,Day,NA,Fasting,0.395833333,11/1/19,30.25,7.427261458,specPH.2019.11.01_daybefore10.xlsx,MOATS_3,2045.44225,11,7.60915073,11/1/19,Current,7.64,11,,2025.92956
Krill,MOATS,12,Day,NA,Fasting,0.395833333,11/1/19,30.25,7.490400377,specPH.2019.11.01_daybefore10.xlsx,MOATS_12,2045.44225,11,7.677941037,11/1/19,Current,7.64,11,,2007.769172
Krill,MOATS,2,Day,NA,Fasting,0.395833333,11/1/19,30.25,7.359663881,specPH.2019.11.01_daybefore10.xlsx,MOATS_2,2045.44225,13,7.508728286,11/1/19,AllChange,7.5,13,,2045.293568
Krill,MOATS,2,Day,NA,Fasting,0.395833333,11/1/19,30.25,7.34199157,specPH.2019.11.01_daybefore10.xlsx,MOATS_2,2045.44225,13,7.489612395,11/1/19,AllChange,7.5,13,,2050.389802
Krill,MOATS,1,Day,NA,Fasting,0.395833333,11/1/19,30.25,7.303866953,specPH.2019.11.01_daybefore10.xlsx,MOATS_1,2045.44225,13,7.448401633,11/1/19,HighTemperature,7.64,13,,2061.48947
Krill,MOATS,1,Day,NA,Fasting,0.395833333,11/1/19,30.25,7.411315713,specPH.2019.11.01_daybefore10.xlsx,MOATS_1,2045.44225,13,7.564591007,11/1/19,HighTemperature,7.64,13,,2030.49116
Krill,MOATS,4,Day,NA,Fasting,0.395833333,11/1/19,30.25,7.500609981,specPH.2019.11.01_daybefore10.xlsx,MOATS_4,2045.44225,11,7.689027881,11/1/19,Ambient,7.9,11,,2004.804355
Krill,MOATS,1,Night,NA,IA & EZ,0.625,10/21/19,30.25,7.500609981,specPH.2019.10.21_nightafter12.xlsx,MOATS_1,2045.44225,14,7.646945932,10/21/19,HighTemperature,7.73,14,,2004.804355
Krill,MOATS,1,Night,NA,IA & EZ,0.625694444,10/21/19,30.25,7.512680088,specPH.2019.10.21_nightafter12.xlsx,MOATS_1,2045.44225,14,7.659840048,10/21/19,HighTemperature,7.73,14,,2001.284544
Krill,MOATS,2,Night,NA,IA & EZ,0.626388889,10/21/19,30.25,7.462421872,specPH.2019.10.21_nightafter12.xlsx,MOATS_2,2045.44225,14,7.606066531,10/21/19,AllChange,7.57,14,,2015.846121
Krill,MOATS,2,Night,NA,IA & EZ,0.627083333,10/21/19,30.25,7.454349634,specPH.2019.10.21_nightafter12.xlsx,MOATS_2,2045.44225,14,7.597411014,10/21/19,AllChange,7.57,14,,2018.166095
Krill,MOATS,3,Night,NA,IA & EZ,0.627777778,10/21/19,30.25,7.578841631,specPH.2019.10.21_nightafter12.xlsx,MOATS_3,2045.44225,12,7.75900381,10/21/19,Current,7.73,12,,1981.619414
Krill,MOATS,3,Night,NA,IA & EZ,0.628472222,10/21/19,30.25,7.567937937,specPH.2019.10.21_nightafter12.xlsx,MOATS_3,2045.44225,12,7.747327902,10/21/19,Current,7.73,12,,1984.911269
Krill,MOATS,4,Night,NA,IA & EZ,0.629166667,10/21/19,30.25,7.591447496,specPH.2019.10.21_nightafter12.xlsx,MOATS_4,2045.44225,12,7.772481819,10/21/19,Ambient,7.9,12,,1977.784241
Krill,MOATS,4,Night,NA,IA & EZ,0.629861111,10/21/19,30.25,7.56070565,specPH.2019.10.21_nightafter12.xlsx,MOATS_4,2045.44225,12,7.739574439,10/21/19,Ambient,7.9,12,,1987.082438
Krill,MOATS,5,Night,NA,IA & EZ,0.630555556,10/21/19,30.25,7.56070565,specPH.2019.10.21_nightafter12.xlsx,MOATS_5,2045.44225,12,7.739574439,10/21/19,Ambient,7.9,12,,1987.082438
Krill,MOATS,5,Night,NA,IA & EZ,0.63125,10/21/19,30.25,7.585455018,specPH.2019.10.21_nightafter12.xlsx,MOATS_5,2045.44225,12,7.766077529,10/21/19,Ambient,7.9,12,,1979.611439
Krill,MOATS,6,Night,NA,IA & EZ,0.631944444,10/21/19,30.25,7.522230028,specPH.2019.10.21_nightafter12.xlsx,MOATS_6,2045.44225,14,7.670031879,10/21/19,HighTemperature,7.73,14,,1998.487072
Krill,MOATS,6,Night,NA,IA & EZ,0.632638889,10/21/19,30.25,7.518980808,specPH.2019.10.21_nightafter12.xlsx,MOATS_6,2045.44225,14,7.666565292,10/21/19,HighTemperature,7.73,14,,1999.440189
Krill,MOATS,7,Night,NA,IA & EZ,0.649305556,10/21/19,30.25,7.617660474,specPH.2019.10.21_nightafter12.xlsx,MOATS_7,2045.44225,12,7.800436164,10/21/19,Current,7.73,12,,1969.698969
Krill,MOATS,7,Night,NA,IA & EZ,0.65,10/21/19,30.25,7.595073075,specPH.2019.10.21_nightafter12.xlsx,MOATS_7,2045.44225,12,7.77635409,10/21/19,Current,7.73,12,,1976.675067
Krill,MOATS,8,Night,NA,IA & EZ,0.650694444,10/21/19,30.25,7.464406965,specPH.2019.10.21_nightafter12.xlsx,MOATS_8,2045.44225,14,7.608194364,10/21/19,AllChange,7.57,14,,2015.274996
Krill,MOATS,8,Night,NA,IA & EZ,0.651388889,10/21/19,30.25,7.427261458,specPH.2019.10.21_nightafter12.xlsx,MOATS_8,2045.44225,14,7.568336068,10/21/19,AllChange,7.57,14,,2025.92956
Krill,MOATS,10,Night,NA,IA & EZ,0.652083333,10/21/19,30.25,7.572323153,specPH.2019.10.21_nightafter12.xlsx,MOATS_10,2045.44225,12,7.752025654,10/21/19,Current,7.73,12,,1983.590098
Krill,MOATS,10,Night,NA,IA & EZ,0.652777778,10/21/19,30.25,7.596787162,specPH.2019.10.21_nightafter12.xlsx,MOATS_10,2045.44225,12,7.778184158,10/21/19,Current,7.73,12,,1976.149692
Krill,MOATS,12,Night,NA,IA & EZ,0.653472222,10/21/19,30.25,7.532680203,specPH.2019.10.21_nightafter12.xlsx,MOATS_12,2045.44225,12,7.709464016,10/21/19,Current,7.73,12,,1995.411864
Krill,MOATS,12,Night,NA,IA & EZ,0.654166667,10/21/19,30.25,7.504598108,specPH.2019.10.21_nightafter12.xlsx,MOATS_12,2045.44225,12,7.679194724,10/21/19,Current,7.73,12,,2003.643215
Krill,MOATS,13,Night,NA,IA & EZ,0.654861111,10/21/19,30.25,7.420837158,specPH.2019.10.21_nightafter12.xlsx,MOATS_13,2045.44225,14,7.561434942,10/21/19,AllChange,7.57,14,,2027.767688
Krill,MOATS,14,NA,NA,IA & EZ,0.696527778,10/21/19,30.25,7.492876981,specPH.2019.10.21_nightafter12.xlsx,MOATS_14,2045.44225,NA,NA,10/21/19,,NA,NA,,2007.050952
Krill,MOATS,1,Night,NA,NA,0.53125,10/24/19,30.25,7.465546089,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_1,2045.44225,14,7.609415269,10/24/19,HighTemperature,7.73,14,,2014.947146
Krill,MOATS,1,Night,NA,NA,0.536805556,10/24/19,30.25,7.487524603,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_1,2045.44225,14,7.632952068,10/24/19,HighTemperature,7.73,14,,2008.602409
Krill,MOATS,2,Night,NA,NA,0.5375,10/24/19,30.25,7.407465329,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_2,2045.44225,14,7.54706518,10/24/19,AllChange,7.57,14,,2031.592443
Krill,MOATS,2,Night,NA,NA,0.538194444,10/24/19,30.25,7.431192659,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_2,2045.44225,14,7.572558095,10/24/19,AllChange,7.57,14,,2024.804373
Krill,MOATS,3,Night,NA,NA,0.539583333,10/24/19,30.25,7.517208445,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_3,2045.44225,12,7.692798746,10/24/19,Current,7.73,12,,1999.959507
Krill,MOATS,3,Night,NA,NA,0.540277778,10/24/19,30.25,7.546517474,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_3,2045.44225,12,7.724343486,10/24/19,Current,7.73,12,,1991.315185
Krill,MOATS,4,Night,NA,NA,0.541666667,10/24/19,30.25,7.527844141,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_4,2045.44225,12,7.704258025,10/24/19,Ambient,7.9,12,,1996.83689
Krill,MOATS,4,Night,NA,NA,0.542361111,10/24/19,30.25,7.524449315,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_4,2045.44225,12,7.7006018,10/24/19,Ambient,7.9,12,,1997.835262
Krill,MOATS,5,Night,NA,NA,0.543055556,10/24/19,30.25,7.53905249,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_5,2045.44225,12,7.716319283,10/24/19,Ambient,7.9,12,,1993.528931
Krill,MOATS,5,Night,NA,NA,0.54375,10/24/19,30.25,7.515601448,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_5,2045.44225,12,7.691066139,10/24/19,Ambient,7.9,12,,2000.430024
Krill,MOATS,6,Night,NA,NA,0.545138889,10/24/19,30.25,7.488849645,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_6,2045.44225,14,7.634369791,10/24/19,HighTemperature,7.73,14,,2008.218584
Krill,MOATS,6,Night,NA,NA,0.545833333,10/24/19,30.25,7.493624299,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_6,2045.44225,14,7.639477148,10/24/19,HighTemperature,7.73,14,,2006.834109
Krill,MOATS,7,Night,NA,NA,0.557638889,10/24/19,30.25,7.50929524,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_7,2045.44225,12,7.684264109,10/24/19,Current,7.73,12,,2002.27333
Krill,MOATS,7,Night,NA,NA,0.558333333,10/24/19,30.25,7.527844141,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_7,2045.44225,12,7.704258025,10/24/19,Current,7.73,12,,1996.83689
Krill,MOATS,8,Night,NA,NA,0.559722222,10/24/19,30.25,7.374890267,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_8,2045.44225,14,7.512038157,10/24/19,AllChange,7.57,14,,2040.9196
Krill,MOATS,8,Night,NA,NA,0.560416667,10/24/19,30.25,7.392179939,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_8,2045.44225,14,7.530631958,10/24/19,AllChange,7.57,14,,2035.965763
Krill,MOATS,10,Night,NA,NA,0.561111111,10/24/19,30.25,7.555384021,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_10,2045.44225,12,7.733864819,10/24/19,Current,7.73,12,,1988.674056
Krill,MOATS,10,Night,NA,NA,0.561805556,10/24/19,30.25,7.519896094,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_10,2045.44225,12,7.695695795,10/24/19,Current,7.73,12,,1999.171842
Krill,MOATS,12,Night,NA,NA,0.563194444,10/24/19,30.25,7.489930998,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_12,2045.44225,12,7.663349716,10/24/19,Current,7.73,12,,2007.905225
Krill,MOATS,12,Night,NA,NA,0.563888889,10/24/19,30.25,7.520907383,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_12,2045.44225,12,7.696785653,10/24/19,Current,7.73,12,,1998.875221
Krill,MOATS,13,Night,NA,NA,0.564583333,10/24/19,30.25,7.386840379,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_13,2045.44225,14,7.524890128,10/24/19,AllChange,7.57,14,,2037.494571
Krill,MOATS,13,Night,NA,NA,0.565277778,10/24/19,30.25,7.453196535,specPH.2019.10.24_nightafter12_doubleshots.xlsx,MOATS_13,2045.44225,14,7.596174236,10/24/19,AllChange,7.57,14,,2018.497199
Krill,MOATS,1,Day,NA,NA,0.375694444,10/23/19,30.25,7.427045196,specPH.2019.10.23_daybefore10.xlsx,MOATS_1,2045.44225,13,7.581587489,10/23/19,HighTemperature,7.64,13,,2025.991448
Krill,MOATS,1,Day,NA,NA,0.376388889,10/23/19,30.25,7.437626579,specPH.2019.10.23_daybefore10.xlsx,MOATS_1,2045.44225,13,7.593014187,10/23/19,HighTemperature,7.64,13,,2022.961994
Krill,MOATS,2,Day,NA,NA,0.377777778,10/23/19,30.25,7.373965827,specPH.2019.10.23_daybefore10.xlsx,MOATS_2,2045.44225,13,7.524199909,10/23/19,AllChange,7.5,13,,2041.184802
Krill,MOATS,2,Day,NA,NA,0.378472222,10/23/19,30.25,7.380163645,specPH.2019.10.23_daybefore10.xlsx,MOATS_2,2045.44225,13,7.530904298,10/23/19,AllChange,7.5,13,,2039.407505
